transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
5884|2023-01-11|10:52:27|2|5|Lower Manhattan|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
5885|2023-01-11|10:54:48|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
5886|2023-01-11|10:54:48|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
5887|2023-01-11|10:55:32|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
5888|2023-01-11|10:56:08|2|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
5889|2023-01-11|10:57:09|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
5890|2023-01-11|10:57:22|2|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
5891|2023-01-11|11:04:19|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
5892|2023-01-11|11:04:19|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
5893|2023-01-11|11:05:23|1|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
5894|2023-01-11|11:06:09|1|5|Lower Manhattan|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
5895|2023-01-11|11:13:27|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
5896|2023-01-11|11:13:33|1|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
5897|2023-01-11|11:14:38|1|8|Hell's Kitchen|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
5898|2023-01-11|11:14:38|1|8|Hell's Kitchen|72|3.25|Bakery|Scone|Ginger Scone
5899|2023-01-11|11:17:45|2|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
5900|2023-01-11|11:17:45|1|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
5901|2023-01-11|11:17:45|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
5902|2023-01-11|11:18:09|2|3|Astoria|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
5903|2023-01-11|11:24:31|1|8|Hell's Kitchen|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
5904|2023-01-11|11:24:31|1|8|Hell's Kitchen|8|45.0|Coffee beans|Premium Beans|Civet Cat
5905|2023-01-11|11:27:56|1|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
5906|2023-01-11|11:27:56|2|8|Hell's Kitchen|84|0.8|Flavours|Regular syrup|Chocolate syrup
5907|2023-01-11|11:36:49|1|3|Astoria|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
5908|2023-01-11|11:37:48|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
5909|2023-01-11|11:42:02|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
5910|2023-01-11|11:43:56|1|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
5911|2023-01-11|11:47:27|2|8|Hell's Kitchen|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
5912|2023-01-11|11:49:44|1|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
5913|2023-01-11|11:51:58|2|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
5914|2023-01-11|11:52:05|1|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
5915|2023-01-11|11:52:16|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
5916|2023-01-11|11:53:30|2|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
5917|2023-01-11|11:53:50|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
5918|2023-01-11|11:57:21|2|8|Hell's Kitchen|44|2.5|Tea|Brewed herbal tea|Peppermint Rg
5919|2023-01-11|11:58:17|2|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
5920|2023-01-11|11:59:45|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
5921|2023-01-11|12:03:00|2|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
5922|2023-01-11|12:06:15|2|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
5923|2023-01-11|12:07:25|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
5924|2023-01-11|12:07:25|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
5925|2023-01-11|12:14:30|1|5|Lower Manhattan|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
5926|2023-01-11|12:14:30|1|5|Lower Manhattan|77|3.0|Bakery|Scone|Oatmeal Scone
5927|2023-01-11|12:16:12|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
5928|2023-01-11|12:18:56|2|3|Astoria|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
5929|2023-01-11|12:18:56|1|3|Astoria|82|12.0|Branded|Housewares|I Need My Bean! Diner mug
5930|2023-01-11|12:21:08|1|5|Lower Manhattan|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
5931|2023-01-11|12:23:07|1|5|Lower Manhattan|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
5932|2023-01-11|12:28:29|2|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
5933|2023-01-11|12:40:02|1|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
5934|2023-01-11|12:45:44|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
5935|2023-01-11|12:47:49|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
5936|2023-01-11|12:54:57|2|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
5937|2023-01-11|12:54:57|2|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
5938|2023-01-11|12:55:10|1|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
5939|2023-01-11|13:02:25|2|3|Astoria|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
5940|2023-01-11|13:02:25|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
5941|2023-01-11|13:03:22|1|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
5942|2023-01-11|13:03:22|1|3|Astoria|83|14.0|Branded|Housewares|I Need My Bean! Latte cup
5943|2023-01-11|13:05:19|1|5|Lower Manhattan|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
5944|2023-01-11|13:06:58|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
5945|2023-01-11|13:08:10|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
5946|2023-01-11|13:09:50|1|8|Hell's Kitchen|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
5947|2023-01-11|13:09:50|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
5948|2023-01-11|13:10:30|2|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
5949|2023-01-11|13:13:13|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
5950|2023-01-11|13:13:13|1|8|Hell's Kitchen|20|7.6|Packaged Chocolate|Organic Chocolate|Sustainably Grown Organic
5951|2023-01-11|13:13:55|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
5952|2023-01-11|13:15:41|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
5953|2023-01-11|13:15:54|1|5|Lower Manhattan|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
5954|2023-01-11|13:15:54|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
5955|2023-01-11|13:16:07|1|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
5956|2023-01-11|13:20:07|2|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
5957|2023-01-11|13:22:17|2|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
5958|2023-01-11|13:25:19|2|3|Astoria|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
5959|2023-01-11|13:33:03|2|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
5960|2023-01-11|13:37:57|2|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
5961|2023-01-11|13:41:20|2|8|Hell's Kitchen|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
5962|2023-01-11|13:42:45|1|5|Lower Manhattan|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
5963|2023-01-11|13:42:52|1|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
5964|2023-01-11|13:43:09|1|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
5965|2023-01-11|13:45:06|1|5|Lower Manhattan|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
5966|2023-01-11|13:45:06|1|5|Lower Manhattan|16|8.95|Loose Tea|Chai tea|Traditional Blend Chai
5967|2023-01-11|13:53:09|1|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
5968|2023-01-11|13:53:09|1|5|Lower Manhattan|73|3.75|Bakery|Pastry|Almond Croissant
5969|2023-01-11|13:53:09|1|5|Lower Manhattan|8|45.0|Coffee beans|Premium Beans|Civet Cat
5970|2023-01-11|13:53:58|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
5971|2023-01-11|13:59:08|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
5972|2023-01-11|14:00:23|1|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
5973|2023-01-11|14:02:13|1|8|Hell's Kitchen|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
5974|2023-01-11|14:02:13|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
5975|2023-01-11|14:15:37|2|8|Hell's Kitchen|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
5976|2023-01-11|14:27:27|1|8|Hell's Kitchen|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
5977|2023-01-11|14:28:44|2|5|Lower Manhattan|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
5978|2023-01-11|14:30:01|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
5979|2023-01-11|14:36:26|1|5|Lower Manhattan|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
5980|2023-01-11|14:36:59|2|3|Astoria|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
5981|2023-01-11|14:42:43|2|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
5982|2023-01-11|14:43:56|2|5|Lower Manhattan|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
5983|2023-01-11|14:46:34|1|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
5984|2023-01-11|14:49:44|1|8|Hell's Kitchen|29|2.5|Coffee|Gourmet brewed coffee|Columbian Medium Roast Rg
5985|2023-01-11|14:53:40|2|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
5986|2023-01-11|14:54:04|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
5987|2023-01-11|14:54:04|1|5|Lower Manhattan|72|3.25|Bakery|Scone|Ginger Scone
5988|2023-01-11|14:56:03|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
5989|2023-01-11|14:56:03|2|3|Astoria|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
5990|2023-01-11|14:57:16|2|5|Lower Manhattan|47|3.0|Tea|Brewed Green tea|Serenity Green Tea Lg
5991|2023-01-11|14:57:49|2|3|Astoria|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
5992|2023-01-11|15:03:33|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
5993|2023-01-11|15:03:33|1|5|Lower Manhattan|71|3.75|Bakery|Pastry|Chocolate Croissant
5994|2023-01-11|15:05:28|2|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
5995|2023-01-11|15:14:52|1|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
5996|2023-01-11|15:19:06|1|8|Hell's Kitchen|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
5997|2023-01-11|15:21:27|2|8|Hell's Kitchen|39|4.25|Coffee|Barista Espresso|Latte Rg
5998|2023-01-11|15:21:27|1|8|Hell's Kitchen|63|0.8|Flavours|Regular syrup|Carmel syrup
5999|2023-01-11|15:21:56|2|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6000|2023-01-11|15:23:41|2|5|Lower Manhattan|54|2.5|Tea|Brewed Chai tea|Morning Sunrise Chai Rg
6001|2023-01-11|15:32:00|2|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6002|2023-01-11|15:32:00|1|8|Hell's Kitchen|71|3.75|Bakery|Pastry|Chocolate Croissant
6003|2023-01-11|15:33:59|2|8|Hell's Kitchen|38|3.75|Coffee|Barista Espresso|Latte
6004|2023-01-11|15:34:19|1|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6005|2023-01-11|15:34:25|2|5|Lower Manhattan|37|3.0|Coffee|Barista Espresso|Espresso shot
6006|2023-01-11|15:34:25|3|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
6007|2023-01-11|15:38:48|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6008|2023-01-11|15:40:29|1|8|Hell's Kitchen|42|2.5|Tea|Brewed herbal tea|Lemon Grass Rg
6009|2023-01-11|15:40:29|1|8|Hell's Kitchen|73|3.75|Bakery|Pastry|Almond Croissant
6010|2023-01-11|15:42:11|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6011|2023-01-11|15:42:11|1|5|Lower Manhattan|16|8.95|Loose Tea|Chai tea|Traditional Blend Chai
6012|2023-01-11|15:43:54|2|5|Lower Manhattan|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
6013|2023-01-11|15:45:55|1|5|Lower Manhattan|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
6014|2023-01-11|15:48:30|1|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
6015|2023-01-11|15:57:48|1|8|Hell's Kitchen|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
6016|2023-01-11|15:58:37|1|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
6017|2023-01-11|15:58:37|1|8|Hell's Kitchen|77|3.0|Bakery|Scone|Oatmeal Scone
6018|2023-01-11|16:00:08|1|8|Hell's Kitchen|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
6019|2023-01-11|16:00:51|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
6020|2023-01-11|16:02:48|1|5|Lower Manhattan|51|3.0|Tea|Brewed Black tea|Earl Grey Lg
6021|2023-01-11|16:08:27|1|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
6022|2023-01-11|16:08:29|1|5|Lower Manhattan|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
6023|2023-01-11|16:08:29|1|5|Lower Manhattan|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
6024|2023-01-11|16:09:23|2|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
6025|2023-01-11|16:09:23|2|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
6026|2023-01-11|16:10:27|1|5|Lower Manhattan|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6027|2023-01-11|16:10:27|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
6028|2023-01-11|16:15:15|1|5|Lower Manhattan|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
6029|2023-01-11|16:16:08|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
6030|2023-01-11|16:21:54|2|3|Astoria|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
6031|2023-01-11|16:22:14|2|3|Astoria|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
6032|2023-01-11|16:22:41|1|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
6033|2023-01-11|16:30:08|1|5|Lower Manhattan|55|4.0|Tea|Brewed Chai tea|Morning Sunrise Chai Lg
6034|2023-01-11|16:31:53|1|3|Astoria|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
6035|2023-01-11|16:31:53|1|3|Astoria|70|3.25|Bakery|Scone|Cranberry Scone
6036|2023-01-11|16:39:54|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
6037|2023-01-11|16:41:09|1|5|Lower Manhattan|38|3.75|Coffee|Barista Espresso|Latte
6038|2023-01-11|16:41:09|2|5|Lower Manhattan|64|0.8|Flavours|Regular syrup|Hazelnut syrup
6039|2023-01-11|16:42:22|2|5|Lower Manhattan|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
6040|2023-01-11|16:42:34|1|3|Astoria|25|2.2|Coffee|Organic brewed coffee|Brazilian Sm
6041|2023-01-11|16:44:59|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
6042|2023-01-11|16:47:26|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
6043|2023-01-11|16:52:31|1|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
6044|2023-01-11|16:52:31|1|3|Astoria|79|3.75|Bakery|Scone|Jumbo Savory Scone
6045|2023-01-11|17:00:32|1|8|Hell's Kitchen|60|3.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Rg
6046|2023-01-11|17:04:37|1|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
6047|2023-01-11|17:06:37|1|5|Lower Manhattan|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
6048|2023-01-11|17:07:28|1|3|Astoria|50|2.5|Tea|Brewed Black tea|Earl Grey Rg
6049|2023-01-11|17:09:24|2|8|Hell's Kitchen|40|3.75|Coffee|Barista Espresso|Cappuccino
6050|2023-01-11|17:09:24|2|8|Hell's Kitchen|63|0.8|Flavours|Regular syrup|Carmel syrup
6051|2023-01-11|17:09:36|1|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
6052|2023-01-11|17:12:25|1|5|Lower Manhattan|46|2.5|Tea|Brewed Green tea|Serenity Green Tea Rg
6053|2023-01-11|17:12:25|1|5|Lower Manhattan|74|3.5|Bakery|Biscotti|Ginger Biscotti
6054|2023-01-11|17:14:08|2|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
6055|2023-01-11|17:14:35|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
6056|2023-01-11|17:14:35|1|8|Hell's Kitchen|20|7.6|Packaged Chocolate|Organic Chocolate|Sustainably Grown Organic
6057|2023-01-11|17:16:17|1|8|Hell's Kitchen|43|3.0|Tea|Brewed herbal tea|Lemon Grass Lg
6058|2023-01-11|17:16:51|2|3|Astoria|24|3.0|Coffee|Drip coffee|Our Old Time Diner Blend Lg
6059|2023-01-11|17:17:14|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
6060|2023-01-11|17:17:14|1|3|Astoria|84|0.8|Flavours|Regular syrup|Chocolate syrup
6061|2023-01-11|17:20:35|1|5|Lower Manhattan|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
6062|2023-01-11|17:21:54|2|8|Hell's Kitchen|59|4.5|Drinking Chocolate|Hot chocolate|Dark chocolate Lg
6063|2023-01-11|17:24:29|1|5|Lower Manhattan|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
6064|2023-01-11|17:26:27|1|3|Astoria|33|3.5|Coffee|Gourmet brewed coffee|Ethiopia Lg
6065|2023-01-11|17:26:27|1|3|Astoria|78|4.5|Bakery|Scone|Scottish Cream Scone 
6066|2023-01-11|17:35:45|1|8|Hell's Kitchen|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
6067|2023-01-11|17:39:43|2|8|Hell's Kitchen|23|2.5|Coffee|Drip coffee|Our Old Time Diner Blend Rg
6068|2023-01-11|17:47:53|2|5|Lower Manhattan|28|2.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Sm
6069|2023-01-11|17:51:48|1|3|Astoria|27|3.5|Coffee|Organic brewed coffee|Brazilian Lg
6070|2023-01-11|17:54:24|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
6071|2023-01-11|17:54:24|1|3|Astoria|63|0.8|Flavours|Regular syrup|Carmel syrup
6072|2023-01-11|17:55:34|2|5|Lower Manhattan|36|3.75|Coffee|Premium brewed coffee|Jamaican Coffee River Lg
6073|2023-01-11|17:55:34|1|5|Lower Manhattan|78|4.5|Bakery|Scone|Scottish Cream Scone 
6074|2023-01-11|17:55:53|2|3|Astoria|41|4.25|Coffee|Barista Espresso|Cappuccino Lg
6075|2023-01-11|17:55:53|2|3|Astoria|84|0.8|Flavours|Regular syrup|Chocolate syrup
6076|2023-01-11|18:03:37|2|5|Lower Manhattan|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
6077|2023-01-11|18:06:57|1|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
6078|2023-01-11|18:06:57|1|5|Lower Manhattan|84|0.8|Flavours|Regular syrup|Chocolate syrup
6079|2023-01-11|18:06:57|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
6080|2023-01-11|18:09:19|2|8|Hell's Kitchen|30|3.0|Coffee|Gourmet brewed coffee|Columbian Medium Roast Lg
6081|2023-01-11|18:11:42|2|8|Hell's Kitchen|48|2.5|Tea|Brewed Black tea|English Breakfast Rg
6082|2023-01-11|18:11:42|1|8|Hell's Kitchen|70|3.25|Bakery|Scone|Cranberry Scone
6083|2023-01-11|18:16:37|1|8|Hell's Kitchen|56|2.55|Tea|Brewed Chai tea|Spicy Eye Opener Chai Rg
6084|2023-01-11|18:17:04|1|5|Lower Manhattan|39|4.25|Coffee|Barista Espresso|Latte Rg
6085|2023-01-11|18:17:04|3|5|Lower Manhattan|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
6086|2023-01-11|18:23:00|2|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
6087|2023-01-11|18:23:58|2|3|Astoria|35|3.1|Coffee|Premium brewed coffee|Jamaican Coffee River Rg
6088|2023-01-11|18:23:58|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
6089|2023-01-11|18:23:58|1|3|Astoria|82|12.0|Branded|Housewares|I Need My Bean! Diner mug
6090|2023-01-11|18:26:20|1|3|Astoria|49|3.0|Tea|Brewed Black tea|English Breakfast Lg
6091|2023-01-11|18:27:31|1|8|Hell's Kitchen|22|2.0|Coffee|Drip coffee|Our Old Time Diner Blend Sm
6092|2023-01-11|18:27:31|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
6093|2023-01-11|18:28:13|1|5|Lower Manhattan|52|2.5|Tea|Brewed Chai tea|Traditional Blend Chai Rg
6094|2023-01-11|18:28:13|1|5|Lower Manhattan|75|3.5|Bakery|Pastry|Croissant
6095|2023-01-11|18:35:44|1|3|Astoria|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
6096|2023-01-11|18:35:44|1|3|Astoria|83|14.0|Branded|Housewares|I Need My Bean! Latte cup
6097|2023-01-11|18:45:18|2|3|Astoria|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
6098|2023-01-11|18:55:48|2|3|Astoria|58|3.5|Drinking Chocolate|Hot chocolate|Dark chocolate Rg
6099|2023-01-11|18:55:50|2|8|Hell's Kitchen|32|3.0|Coffee|Gourmet brewed coffee|Ethiopia Rg
6100|2023-01-11|18:59:04|2|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
6101|2023-01-11|18:59:39|2|8|Hell's Kitchen|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
6102|2023-01-11|19:02:29|2|8|Hell's Kitchen|57|3.1|Tea|Brewed Chai tea|Spicy Eye Opener Chai Lg
6103|2023-01-11|19:02:29|1|8|Hell's Kitchen|19|6.4|Packaged Chocolate|Drinking Chocolate|Dark chocolate
6104|2023-01-11|19:17:53|1|3|Astoria|45|3.0|Tea|Brewed herbal tea|Peppermint Lg
6105|2023-01-11|19:19:42|2|3|Astoria|37|3.0|Coffee|Barista Espresso|Espresso shot
6106|2023-01-11|19:19:42|2|3|Astoria|65|0.8|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
6107|2023-01-11|19:19:42|1|3|Astoria|69|3.25|Bakery|Biscotti|Hazelnut Biscotti
6108|2023-01-11|19:25:41|1|8|Hell's Kitchen|87|3.0|Coffee|Barista Espresso|Ouro Brasileiro shot
6109|2023-01-11|19:26:08|1|3|Astoria|26|3.0|Coffee|Organic brewed coffee|Brazilian Rg
6110|2023-01-11|19:30:22|2|8|Hell's Kitchen|31|2.2|Coffee|Gourmet brewed coffee|Ethiopia Sm
6111|2023-01-11|19:45:34|1|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
6112|2023-01-11|19:45:34|1|8|Hell's Kitchen|74|3.5|Bakery|Biscotti|Ginger Biscotti
6113|2023-01-11|19:53:00|1|3|Astoria|34|2.45|Coffee|Premium brewed coffee|Jamaican Coffee River Sm
6114|2023-01-11|19:53:00|1|3|Astoria|71|3.75|Bakery|Pastry|Chocolate Croissant
6115|2023-01-11|19:54:04|1|8|Hell's Kitchen|53|3.0|Tea|Brewed Chai tea|Traditional Blend Chai Lg
6116|2023-01-11|19:55:06|2|8|Hell's Kitchen|61|4.75|Drinking Chocolate|Hot chocolate|Sustainably Grown Organic Lg
